"date","location","location_type","location_code","location_code_type","data_type","value"
2020-03-02,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",1
2020-03-08,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-03-09,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",1
2020-03-09,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-03-09,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",1
2020-03-10,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-03-11,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-03-12,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",3
2020-03-12,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",3
2020-03-13,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-03-13,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",1
2020-03-13,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",1
2020-03-14,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-03-14,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",1
2020-03-15,"Kairouan","state_government","TN-41","ISO 3166-2:TN","cases_new",1
2020-03-15,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",1
2020-03-16,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",1
2020-03-16,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",1
2020-03-16,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",2
2020-03-17,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-03-17,"Kairouan","state_government","TN-41","ISO 3166-2:TN","cases_new",1
2020-03-17,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",1
2020-03-17,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",1
2020-03-17,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",1
2020-03-18,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",2
2020-03-18,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",1
2020-03-18,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",0
2020-03-18,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",1
2020-03-18,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",1
2020-03-18,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",0
2020-03-18,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",5
2020-03-19,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",4
2020-03-19,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",1
2020-03-19,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",2
2020-03-19,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",2
2020-03-19,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",3
2020-03-19,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",3
2020-03-20,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-03-20,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",2
2020-03-20,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",2
2020-03-20,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",1
2020-03-21,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-03-21,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",1
2020-03-21,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",1
2020-03-21,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",1
2020-03-21,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",2
2020-03-21,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",3
2020-03-21,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",1
2020-03-21,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",5
2020-03-22,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-03-22,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",3
2020-03-22,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",1
2020-03-22,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",2
2020-03-22,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",7
2020-03-23,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",6
2020-03-23,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",4
2020-03-23,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",1
2020-03-23,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",4
2020-03-23,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",1
2020-03-23,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",2
2020-03-23,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",1
2020-03-23,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",1
2020-03-23,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",1
2020-03-23,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",3
2020-03-23,"Zaghouan","state_government","TN-22","ISO 3166-2:TN","cases_new",1
2020-03-24,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",9
2020-03-24,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",5
2020-03-24,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",1
2020-03-24,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",3
2020-03-24,"Kef","state_government","TN-33","ISO 3166-2:TN","cases_new",1
2020-03-24,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",0
2020-03-24,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",2
2020-03-24,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",6
2020-03-24,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",6
2020-03-24,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",1
2020-03-24,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",2
2020-03-24,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",7
2020-03-24,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",15
2020-03-24,"Zaghouan","state_government","TN-22","ISO 3166-2:TN","cases_new",1
2020-03-25,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",2
2020-03-25,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",6
2020-03-25,"Kef","state_government","TN-33","ISO 3166-2:TN","cases_new",0
2020-03-25,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-03-25,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",2
2020-03-25,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",1
2020-03-25,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",4
2020-03-25,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",3
2020-03-25,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",5
2020-03-26,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-03-26,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",6
2020-03-26,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",7
2020-03-26,"Kef","state_government","TN-33","ISO 3166-2:TN","cases_new",1
2020-03-26,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",0
2020-03-26,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",5
2020-03-26,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",3
2020-03-26,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",1
2020-03-26,"Sidi Bouzid","state_government","TN-43","ISO 3166-2:TN","cases_new",1
2020-03-26,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",1
2020-03-26,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",0
2020-03-26,"Tozeur","state_government","TN-72","ISO 3166-2:TN","cases_new",1
2020-03-26,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",3
2020-03-27,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-03-27,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",3
2020-03-27,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",1
2020-03-27,"Kasserine","state_government","TN-42","ISO 3166-2:TN","cases_new",1
2020-03-27,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",4
2020-03-27,"Kef","state_government","TN-33","ISO 3166-2:TN","cases_new",3
2020-03-27,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-03-27,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",3
2020-03-27,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",5
2020-03-27,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",5
2020-03-27,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",3
2020-03-27,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",0
2020-03-27,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",7
2020-03-27,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",14
2020-03-28,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",9
2020-03-28,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",3
2020-03-28,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",1
2020-03-28,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",2
2020-03-28,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",3
2020-03-28,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",2
2020-03-28,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",0
2020-03-28,"Sidi Bouzid","state_government","TN-43","ISO 3166-2:TN","cases_new",2
2020-03-28,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",1
2020-03-28,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",11
2020-03-29,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",6
2020-03-29,"Beja","state_government","TN-31","ISO 3166-2:TN","cases_new",1
2020-03-29,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",5
2020-03-29,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",1
2020-03-29,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",2
2020-03-29,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",17
2020-03-29,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",1
2020-03-29,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",2
2020-03-29,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",3
2020-03-29,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",12
2020-03-30,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",6
2020-03-30,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",7
2020-03-30,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",1
2020-03-30,"Kairouan","state_government","TN-41","ISO 3166-2:TN","cases_new",0
2020-03-30,"Kasserine","state_government","TN-42","ISO 3166-2:TN","cases_new",1
2020-03-30,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",1
2020-03-30,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",0
2020-03-30,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",2
2020-03-30,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",5
2020-03-30,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",6
2020-03-30,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",1
2020-03-30,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",2
2020-03-31,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-03-31,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",2
2020-03-31,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",2
2020-03-31,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",3
2020-03-31,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",1
2020-03-31,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-03-31,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",1
2020-03-31,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",1
2020-03-31,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",1
2020-03-31,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",4
2020-03-31,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",10
2020-04-01,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",3
2020-04-01,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",2
2020-04-01,"Kairouan","state_government","TN-41","ISO 3166-2:TN","cases_new",1
2020-04-01,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",12
2020-04-01,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",1
2020-04-01,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",7
2020-04-01,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",1
2020-04-01,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",6
2020-04-01,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",1
2020-04-02,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",7
2020-04-02,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",4
2020-04-02,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",3
2020-04-02,"Kairouan","state_government","TN-41","ISO 3166-2:TN","cases_new",1
2020-04-02,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",1
2020-04-02,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-04-02,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",0
2020-04-02,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",6
2020-04-02,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",2
2020-04-02,"Sidi Bouzid","state_government","TN-43","ISO 3166-2:TN","cases_new",2
2020-04-02,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",4
2020-04-02,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",2
2020-04-02,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",7
2020-04-03,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",2
2020-04-03,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",5
2020-04-03,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",5
2020-04-03,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-04-03,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",6
2020-04-03,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",1
2020-04-03,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",0
2020-04-03,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",7
2020-04-03,"Sidi Bouzid","state_government","TN-43","ISO 3166-2:TN","cases_new",0
2020-04-03,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",3
2020-04-03,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",8
2020-04-03,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",20
2020-04-04,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",3
2020-04-04,"Beja","state_government","TN-31","ISO 3166-2:TN","cases_new",1
2020-04-04,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",2
2020-04-04,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",1
2020-04-04,"Kairouan","state_government","TN-41","ISO 3166-2:TN","cases_new",1
2020-04-04,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",1
2020-04-04,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-04-04,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",4
2020-04-04,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",1
2020-04-04,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",3
2020-04-04,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",3
2020-04-05,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",4
2020-04-05,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",1
2020-04-05,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",1
2020-04-05,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",7
2020-04-05,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",4
2020-04-05,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",1
2020-04-05,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",0
2020-04-05,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",0
2020-04-05,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",4
2020-04-06,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",4
2020-04-06,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",0
2020-04-06,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",1
2020-04-06,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",1
2020-04-06,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",12
2020-04-06,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",3
2020-04-06,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",0
2020-04-06,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",1
2020-04-06,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",5
2020-04-07,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-04-07,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",1
2020-04-07,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",3
2020-04-08,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-04-08,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",1
2020-04-08,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",3
2020-04-08,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",2
2020-04-08,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-04-08,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",0
2020-04-08,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",1
2020-04-08,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",5
2020-04-08,"Zaghouan","state_government","TN-22","ISO 3166-2:TN","cases_new",1
2020-04-09,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",3
2020-04-09,"Beja","state_government","TN-31","ISO 3166-2:TN","cases_new",1
2020-04-09,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",2
2020-04-09,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",1
2020-04-09,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",1
2020-04-09,"Kairouan","state_government","TN-41","ISO 3166-2:TN","cases_new",1
2020-04-09,"Kasserine","state_government","TN-42","ISO 3166-2:TN","cases_new",0
2020-04-09,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",1
2020-04-09,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",4
2020-04-09,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",1
2020-04-09,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",5
2020-04-09,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",1
2020-04-09,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",7
2020-04-10,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-04-10,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",1
2020-04-10,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",1
2020-04-10,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",3
2020-04-10,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",2
2020-04-10,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",1
2020-04-10,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",5
2020-04-11,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-04-11,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",5
2020-04-11,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",1
2020-04-11,"Jandouba","state_government",NA,"ISO 3166-2:TN","cases_new",1
2020-04-11,"Kef","state_government","TN-33","ISO 3166-2:TN","cases_new",0
2020-04-11,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",1
2020-04-11,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",2
2020-04-11,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",1
2020-04-11,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",0
2020-04-11,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",0
2020-04-11,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",1
2020-04-11,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",1
2020-04-11,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",8
2020-04-11,"Zaghouan","state_government","TN-22","ISO 3166-2:TN","cases_new",0
2020-04-12,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",0
2020-04-12,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",3
2020-04-12,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",2
2020-04-12,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",3
2020-04-12,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",1
2020-04-12,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",2
2020-04-12,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",2
2020-04-12,"Tozeur","state_government","TN-72","ISO 3166-2:TN","cases_new",1
2020-04-12,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",5
2020-04-13,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",1
2020-04-13,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",5
2020-04-13,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",5
2020-04-13,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",2
2020-04-13,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",4
2020-04-13,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",0
2020-04-13,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",1
2020-04-13,"Tozeur","state_government","TN-72","ISO 3166-2:TN","cases_new",1
2020-04-13,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",2
2020-04-14,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",2
2020-04-14,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",2
2020-04-14,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",1
2020-04-14,"Kasserine","state_government","TN-42","ISO 3166-2:TN","cases_new",3
2020-04-14,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",6
2020-04-14,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",1
2020-04-14,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",1
2020-04-14,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",1
2020-04-14,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",2
2020-04-14,"Tozeur","state_government","TN-72","ISO 3166-2:TN","cases_new",1
2020-04-14,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",13
2020-04-15,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",3
2020-04-15,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",9
2020-04-15,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",8
2020-04-15,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-04-15,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",11
2020-04-15,"Siliana","state_government","TN-34","ISO 3166-2:TN","cases_new",1
2020-04-15,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",3
2020-04-15,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",6
2020-04-16,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",6
2020-04-16,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",5
2020-04-16,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",17
2020-04-16,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",1
2020-04-16,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",3
2020-04-16,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",3
2020-04-16,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",7
2020-04-17,"Beja","state_government","TN-31","ISO 3166-2:TN","cases_new",0
2020-04-17,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",1
2020-04-17,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",0
2020-04-17,"Nabeul","state_government","TN-21","ISO 3166-2:TN","cases_new",0
2020-04-17,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",1
2020-04-17,"Tataouine","state_government","TN-83","ISO 3166-2:TN","cases_new",0
2020-04-17,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",0
2020-04-18,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",0
2020-04-18,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",1
2020-04-18,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",7
2020-04-18,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",1
2020-04-18,"Mednine","state_government","TN-82","ISO 3166-2:TN","cases_new",1
2020-04-18,"Monastir","state_government","TN-52","ISO 3166-2:TN","cases_new",1
2020-04-18,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",2
2020-04-19,"Mahdia","state_government","TN-53","ISO 3166-2:TN","cases_new",2
2020-04-19,"Manouba","state_government","TN-14","ISO 3166-2:TN","cases_new",0
2020-04-19,"Sfax","state_government","TN-61","ISO 3166-2:TN","cases_new",2
2020-04-19,"Sousse","state_government","TN-51","ISO 3166-2:TN","cases_new",1
2020-04-19,"Tunis","state_government","TN-11","ISO 3166-2:TN","cases_new",0
2020-04-20,"Ariana","state_government","TN-12","ISO 3166-2:TN","cases_new",4
2020-04-20,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","cases_new",4
2020-04-20,"Bizerte","state_government","TN-23","ISO 3166-2:TN","cases_new",1
2020-04-20,"Gabes","state_government","TN-81","ISO 3166-2:TN","cases_new",1
2020-04-20,"Gafsa","state_government","TN-71","ISO 3166-2:TN","cases_new",1
2020-04-20,"Kebili","state_government","TN-73","ISO 3166-2:TN","cases_new",2
