"date","location","location_type","location_code","location_code_type","data_type","value"
2020-04-17,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-04-17,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-04-17,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-04-17,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-04-17,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-04-17,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-04-18,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-04-18,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-04-18,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-04-18,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-04-18,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-04-18,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-04-18,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-04-19,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-04-19,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-04-19,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-04-19,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-04-19,"Tunis","state","TN-11","iso_3166_2","deaths_new",1
2020-04-20,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-04-20,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-04-20,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-04-20,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-04-20,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-04-20,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-04-20,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-04-20,"Sidi Bouzid","state","TN-43","iso_3166_2","deaths_new",0
2020-04-20,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-04-21,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-04-21,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-04-21,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-04-21,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-04-22,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-04-22,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-04-22,"Siliana","state","TN-34","iso_3166_2","deaths_new",0
2020-04-22,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-04-22,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-04-23,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-04-23,"Kasserine","state","TN-42","iso_3166_2","deaths_new",0
2020-04-23,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-04-23,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-04-24,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-04-24,"Kasserine","state","TN-42","iso_3166_2","deaths_new",0
2020-04-24,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-04-24,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-04-24,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-04-24,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-04-25,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-04-25,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-04-25,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-04-25,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-04-25,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-04-25,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-04-26,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-04-26,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",1
2020-04-26,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-04-26,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-04-26,"Kasserine","state","TN-42","iso_3166_2","deaths_new",0
2020-04-26,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-04-26,"Kef","state","TN-33","iso_3166_2","deaths_new",0
2020-04-26,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-04-26,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-04-26,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-04-26,"Siliana","state","TN-34","iso_3166_2","deaths_new",0
2020-04-26,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-04-26,"Tozeur","state","TN-72","iso_3166_2","deaths_new",0
2020-04-26,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-04-26,"Zaghouan","state","TN-22","iso_3166_2","deaths_new",0
2020-04-27,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-04-27,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-04-27,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-04-27,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-04-27,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-04-27,"Tunis","state","TN-11","iso_3166_2","deaths_new",1
2020-04-28,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-04-28,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-04-28,"Mednine","state","TN-82","iso_3166_2","deaths_new",1
2020-04-28,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-04-28,"Sidi Bouzid","state","TN-43","iso_3166_2","deaths_new",0
2020-04-28,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-04-28,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-04-29,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-04-29,"Kef","state","TN-33","iso_3166_2","deaths_new",0
2020-04-29,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-04-29,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-04-29,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-04-30,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-04-30,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-04-30,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-04-30,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-05-01,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-01,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-01,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-05-01,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-01,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-05-01,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-01,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-01,"Tunis","state","TN-11","iso_3166_2","deaths_new",1
2020-05-02,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-02,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-03,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-03,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-03,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-03,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-03,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-03,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-05-03,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-03,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-03,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-03,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-03,"Siliana","state","TN-34","iso_3166_2","deaths_new",0
2020-05-03,"Sousse","state","TN-51","iso_3166_2","deaths_new",1
2020-05-03,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-05-03,"Tozeur","state","TN-72","iso_3166_2","deaths_new",0
2020-05-03,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-04,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-04,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-04,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-04,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-04,"Kasserine","state","TN-42","iso_3166_2","deaths_new",0
2020-05-04,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-04,"Kef","state","TN-33","iso_3166_2","deaths_new",0
2020-05-04,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-05-04,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-04,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-04,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-05-04,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-05,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-05,"Beja","state","TN-31","iso_3166_2","deaths_new",0
2020-05-05,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-05,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-05,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-05,"Jandouba","state",NA,"iso_3166_2","deaths_new",0
2020-05-05,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-05,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-05-05,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-05,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-05,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-05,"Sidi Bouzid","state","TN-43","iso_3166_2","deaths_new",0
2020-05-05,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-05,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-05-05,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-06,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-06,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-06,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-06,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-06,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-06,"Tozeur","state","TN-72","iso_3166_2","deaths_new",0
2020-05-07,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-07,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-05-07,"Sousse","state","TN-51","iso_3166_2","deaths_new",1
2020-05-08,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-08,"Beja","state","TN-31","iso_3166_2","deaths_new",0
2020-05-08,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-08,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-08,"Mednine","state","TN-82","iso_3166_2","deaths_new",1
2020-05-08,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-08,"Siliana","state","TN-34","iso_3166_2","deaths_new",0
2020-05-08,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-09,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-09,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-09,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-09,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-09,"Tozeur","state","TN-72","iso_3166_2","deaths_new",0
2020-05-09,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-10,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-10,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-10,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-05-10,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-10,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-05-10,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-10,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-10,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-10,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-10,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-10,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-05-10,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-11,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-11,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-11,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-11,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-11,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-11,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-05-11,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-11,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-11,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-05-11,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-12,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-12,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-12,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-12,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-12,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-12,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-12,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-13,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-13,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-13,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-13,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-13,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-05-13,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-13,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-13,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-05-13,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-13,"Siliana","state","TN-34","iso_3166_2","deaths_new",0
2020-05-13,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-14,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-14,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-14,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-14,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-14,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-14,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-15,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-15,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-15,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-15,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-15,"Kef","state","TN-33","iso_3166_2","deaths_new",0
2020-05-15,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-15,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-15,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-05-15,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-15,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-15,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-16,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-16,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-16,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-16,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-17,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-17,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-17,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-05-17,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-17,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-17,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-05-17,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-18,"Kasserine","state","TN-42","iso_3166_2","deaths_new",0
2020-05-18,"Mahdia","state","TN-53","iso_3166_2","deaths_new",1
2020-05-18,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-18,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-18,"Sidi Bouzid","state","TN-43","iso_3166_2","deaths_new",0
2020-05-18,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-18,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-19,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-19,"Kebili","state","TN-73","iso_3166_2","deaths_new",1
2020-05-19,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-19,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-19,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-20,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-20,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-20,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-20,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-20,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-20,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-05-20,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-20,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-20,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-20,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-20,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-05-20,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-21,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-21,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-21,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-21,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-21,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-05-21,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-21,"Kef","state","TN-33","iso_3166_2","deaths_new",0
2020-05-21,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-05-21,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-21,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-21,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-21,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-05-22,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-22,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-22,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-22,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-22,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-22,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-23,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-23,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-23,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-05-23,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-23,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-23,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-23,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-23,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-23,"Tunis","state","TN-11","iso_3166_2","deaths_new",1
2020-05-24,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-24,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-25,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-25,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-26,"Beja","state","TN-31","iso_3166_2","deaths_new",0
2020-05-26,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-26,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-26,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-26,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-05-26,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-26,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-05-27,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-05-27,"Beja","state","TN-31","iso_3166_2","deaths_new",0
2020-05-27,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-27,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-27,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-27,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-27,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-05-27,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-27,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-05-27,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-05-27,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-05-27,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-27,"Sidi Bouzid","state","TN-43","iso_3166_2","deaths_new",0
2020-05-27,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-27,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-28,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-05-28,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-05-28,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-28,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-28,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-28,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-29,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-05-29,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-05-29,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-29,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-29,"Sidi Bouzid","state","TN-43","iso_3166_2","deaths_new",0
2020-05-29,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-30,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-05-30,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-05-30,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-05-30,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-30,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-05-31,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-05-31,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-05-31,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-05-31,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-06-01,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-06-01,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-06-01,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-06-02,"Gafsa","state","TN-71","iso_3166_2","deaths_new",1
2020-06-02,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-06-03,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-06-03,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-06-04,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-06-05,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-06-05,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-06-05,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-06-05,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-06-05,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-06-06,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-06-06,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-06-06,"Kasserine","state","TN-42","iso_3166_2","deaths_new",0
2020-06-06,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-06-09,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-06-10,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-06-10,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-06-10,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-06-10,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-06-10,"Tataouine","state","TN-83","iso_3166_2","deaths_new",0
2020-06-11,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-06-11,"Beja","state","TN-31","iso_3166_2","deaths_new",0
2020-06-11,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-06-11,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-06-11,"Gabes","state","TN-81","iso_3166_2","deaths_new",0
2020-06-11,"Gafsa","state","TN-71","iso_3166_2","deaths_new",0
2020-06-11,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-06-11,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-06-11,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-06-11,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-06-12,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-06-13,"Ariana","state","TN-12","iso_3166_2","deaths_new",0
2020-06-13,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-06-13,"Kasserine","state","TN-42","iso_3166_2","deaths_new",0
2020-06-13,"Sousse","state","TN-51","iso_3166_2","deaths_new",0
2020-06-13,"Tunis","state","TN-11","iso_3166_2","deaths_new",0
2020-06-14,"Kairouan","state","TN-41","iso_3166_2","deaths_new",0
2020-06-14,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-06-14,"Mahdia","state","TN-53","iso_3166_2","deaths_new",0
2020-06-14,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-06-14,"Mednine","state","TN-82","iso_3166_2","deaths_new",0
2020-06-14,"Monastir","state","TN-52","iso_3166_2","deaths_new",0
2020-06-15,"Ben Arous","state","TN-13","iso_3166_2","deaths_new",0
2020-06-15,"Bizerte","state","TN-23","iso_3166_2","deaths_new",0
2020-06-15,"Jandouba","state",NA,"iso_3166_2","deaths_new",0
2020-06-15,"Kebili","state","TN-73","iso_3166_2","deaths_new",0
2020-06-15,"Manouba","state","TN-14","iso_3166_2","deaths_new",0
2020-06-15,"Nabeul","state","TN-21","iso_3166_2","deaths_new",0
2020-06-15,"Sfax","state","TN-61","iso_3166_2","deaths_new",0
2020-06-15,"Sidi Bouzid","state","TN-43","iso_3166_2","deaths_new",0
